BAGTAGID,EVENT,EVENTTIME,TDP_IDCURRNAME,CHUTE,STATUS,BAGSTATUS,REASON
0232784279,20/09/26 20:35:53,20260920 203553,MB027,MA029,TRA,OPEN,OPEN
0232784714,20/09/26 20:36:50,20260920 203650,MB014,MB025,DIS,OPEN,OPEN
0098735914,20/09/26 20:36:57,20260920 203657,MA001,MC109,TRA,OPEN,OPEN
0232760425,20/09/26 20:36:57,20260920 203657,MB014,MB014,TRA,OPEN,OPEN
0232759787,20/09/26 20:37:25,20260920 203725,MB014,MB014,TRA,OPEN,OPEN
5910545698,20/09/26 20:37:46,20260920 203746,MC247,MC247,TRA,OPEN,OPEN
0232760472,20/09/26 20:37:49,20260920 203749,MB014,MB014,TRA,OPEN,OPEN
0232784279,20/09/26 20:37:53,20260920 203753,MB027,MB026,DIS,OPEN,OPEN
0232774388,20/09/26 20:37:58,20260920 203758,,MC241,TRA,OPEN,HBS
0235883447,20/09/26 20:38:02,20260920 203802,MC105,MC202,TRA,OPEN,OPEN
0232760448,20/09/26 20:38:21,20260920 203821,MB014,MB014,TRA,OPEN,OPEN
0232758696,20/09/26 20:38:29,20260920 203829,MB014,MB014,TRA,OPEN,OPEN
0232760503,20/09/26 20:38:33,20260920 203833,MB014,MB014,TRA,OPEN,OPEN
0232784345,20/09/26 20:38:42,20260920 203842,MC150,MC150,TRA,OPEN,OPEN
0232758451,20/09/26 20:39:01,20260920 203901,MB014,MB014,TRA,OPEN,OPEN
0098735914,20/09/26 20:39:10,20260920 203910,MA001,MA001,DIS,OPEN,OPEN
0232759793,20/09/26 20:39:10,20260920 203910,MB014,MB014,TRA,OPEN,OPEN
0232761438,20/09/26 20:39:13,20260920 203913,MB014,MB014,TRA,OPEN,OPEN
0232760063,20/09/26 20:39:17,20260920 203917,MB014,MB014,TRA,OPEN,OPEN
0232760319,20/09/26 20:39:26,20260920 203926,MB014,MB014,TRA,OPEN,OPEN
0235883447,20/09/26 20:39:38,20260920 203938,MC105,MC105,DIS,OPEN,OPEN
0232774388,20/09/26 20:40:01,20260920 204001,,MC233,DIS,OPEN,HBS
0232760245,20/09/26 20:40:33,20260920 204033,MB014,MB014,TRA,OPEN,OPEN
0232760425,20/09/26 20:40:33,20260920 204033,MB014,MB025,DIS,OPEN,OPEN
0232758713,20/09/26 20:40:41,20260920 204041,MB014,MB014,TRA,OPEN,OPEN
0232759856,20/09/26 20:40:41,20260920 204041,MB014,MB014,TRA,OPEN,OPEN
0232759787,20/09/26 20:41:01,20260920 204101,MB014,MB025,DIS,OPEN,OPEN
0232760472,20/09/26 20:41:25,20260920 204125,MB014,MB025,DIS,OPEN,OPEN
0232761481,20/09/26 20:41:33,20260920 204133,MB014,MB014,TRA,OPEN,OPEN
0232759782,20/09/26 20:41:45,20260920 204145,MB014,MB014,TRA,OPEN,OPEN
0232760448,20/09/26 20:41:57,20260920 204157,MB014,MB025,DIS,OPEN,OPEN
0232758696,20/09/26 20:42:09,20260920 204209,MB014,MB025,DIS,OPEN,OPEN
0232784923,20/09/26 20:42:13,20260920 204213,MC156,MC156,TRA,OPEN,OPEN
0232760503,20/09/26 20:42:18,20260920 204218,MB014,MB025,DIS,OPEN,OPEN
0232758451,20/09/26 20:42:37,20260920 204237,MB014,MB025,DIS,OPEN,OPEN
0232759793,20/09/26 20:42:41,20260920 204241,MB014,MB025,DIS,OPEN,OPEN
0232784902,20/09/26 20:42:41,20260920 204241,MC150,MC150,TRA,OPEN,OPEN
0232761438,20/09/26 20:42:49,20260920 204249,MB014,MB025,DIS,OPEN,OPEN
0232756434,20/09/26 20:42:54,20260920 204254,MB014,MB014,TRA,OPEN,OPEN
0232760063,20/09/26 20:42:54,20260920 204254,MB014,MB025,DIS,OPEN,OPEN
0098738102,20/09/26 20:42:58,20260920 204258,MC109,MC109,TRA,OPEN,OPEN
0232784959,20/09/26 20:43:01,20260920 204301,MC139,MC139,TRA,OPEN,OPEN
0232760214,20/09/26 20:43:05,20260920 204305,MB014,MB014,TRA,OPEN,OPEN
0232760319,20/09/26 20:43:09,20260920 204309,MB014,MB025,DIS,OPEN,OPEN
0232760906,20/09/26 20:43:09,20260920 204309,MB014,MB014,TRA,OPEN,OPEN
0232784612,20/09/26 20:43:09,20260920 204309,MA001,MC150,TRA,OPEN,OPEN
0232784599,20/09/26 20:43:14,20260920 204314,MA001,MC155,TRA,OPEN,OPEN
5910545698,20/09/26 20:43:20,20260920 204320,MC247,MC233,DIS,OPEN,OPEN
0232760245,20/09/26 20:44:05,20260920 204405,MB014,MB025,DIS,OPEN,OPEN
0232759856,20/09/26 20:44:18,20260920 204418,MB014,MB025,DIS,OPEN,OPEN
0232758713,20/09/26 20:44:25,20260920 204425,MB014,MB025,DIS,OPEN,OPEN
0232759672,20/09/26 20:44:53,20260920 204453,MB014,MB014,TRA,OPEN,OPEN
0232761481,20/09/26 20:45:09,20260920 204509,MB014,MB025,DIS,OPEN,OPEN
0232784612,20/09/26 20:45:09,20260920 204509,MA001,MA001,DIS,OPEN,OPEN
0232759782,20/09/26 20:45:21,20260920 204521,MB014,MB025,DIS,OPEN,OPEN
0232784599,20/09/26 20:45:25,20260920 204525,MA001,MA001,DIS,OPEN,OPEN
0232761144,20/09/26 20:45:50,20260920 204550,MB014,MB014,TRA,OPEN,OPEN
0232784937,20/09/26 20:46:05,20260920 204605,MB014,MB014,TRA,OPEN,OPEN
0232756368,20/09/26 20:46:13,20260920 204613,MB014,MB014,TRA,OPEN,OPEN
0232756434,20/09/26 20:46:29,20260920 204629,MB014,MB025,DIS,OPEN,OPEN
0232759565,20/09/26 20:46:37,20260920 204637,MB014,MB014,TRA,OPEN,OPEN
0232760214,20/09/26 20:46:41,20260920 204641,MB014,MB025,DIS,OPEN,OPEN
0232784345,20/09/26 20:46:54,20260920 204654,MC150,MC104,DIS,OPEN,OPEN
0232760906,20/09/26 20:46:54,20260920 204654,MB014,MB025,DIS,OPEN,OPEN
0232717694,20/09/26 20:48:05,20260920 204805,MA001,MC130,TRA,OPEN,REBOOK_BSM
0232759672,20/09/26 20:48:29,20260920 204829,MB014,MB025,DIS,OPEN,OPEN
0232717719,20/09/26 20:49:05,20260920 204905,MA001,MC130,TRA,OPEN,REBOOK_BSM
0232784723,20/09/26 20:49:13,20260920 204913,MA001,MC155,TRA,OPEN,OPEN
0232784604,20/09/26 20:49:17,20260920 204917,MB027,MC148,TRA,OPEN,OPEN
0232761144,20/09/26 20:49:25,20260920 204925,MB014,MB025,DIS,OPEN,OPEN
0098736760,20/09/26 20:49:37,20260920 204937,MA001,MC109,TRA,OPEN,OPEN
0232784937,20/09/26 20:49:42,20260920 204942,MB014,MB025,DIS,OPEN,OPEN
0232756368,20/09/26 20:49:49,20260920 204949,MB014,MB025,DIS,OPEN,OPEN
0232717694,20/09/26 20:50:05,20260920 205005,MA001,MA001,DIS,OPEN,REBOOK_BSM
0232759565,20/09/26 20:50:09,20260920 205009,MB014,MB025,DIS,OPEN,OPEN
0232784750,20/09/26 20:50:17,20260920 205017,MA001,MC155,TRA,OPEN,OPEN
0098736894,20/09/26 20:50:29,20260920 205029,MA001,MC109,TRA,OPEN,OPEN
0232717719,20/09/26 20:51:01,20260920 205101,MA001,MA001,DIS,OPEN,REBOOK_BSM
0232784604,20/09/26 20:51:18,20260920 205118,MB027,MB026,DIS,OPEN,OPEN
0232784723,20/09/26 20:51:25,20260920 205125,MA001,MA001,DIS,OPEN,OPEN
0098736760,20/09/26 20:51:49,20260920 205149,MA001,MA001,DIS,OPEN,OPEN
0232784750,20/09/26 20:52:17,20260920 205217,MA001,MA001,DIS,OPEN,OPEN
0232784743,20/09/26 20:52:53,20260920 205253,MB027,MC149,TRA,OPEN,OPEN
0098736894,20/09/26 20:54:13,20260920 205413,MA001,MA002,DIS,OPEN,OPEN
0232784810,20/09/26 20:54:17,20260920 205417,MA001,MC139,TRA,OPEN,OPEN
0232784743,20/09/26 20:55:01,20260920 205501,MB027,MB026,DIS,OPEN,OPEN
0232785118,20/09/26 20:55:22,20260920 205522,MA028,MA028,TRA,OPEN,OPEN
0232784810,20/09/26 20:56:29,20260920 205629,MA001,MA001,DIS,OPEN,OPEN
0098737232,20/09/26 20:56:37,20260920 205637,MB027,MC109,TRA,OPEN,OPEN
0232784790,20/09/26 20:56:42,20260920 205642,MB027,MC140,TRA,OPEN,OPEN
0098737327,20/09/26 20:57:13,20260920 205713,MB027,MC109,TRA,OPEN,OPEN
0098738037,20/09/26 20:57:53,20260920 205753,MC109,MC109,TRA,OPEN,OPEN
0098737232,20/09/26 20:58:41,20260920 205841,MB027,MB026,DIS,OPEN,OPEN
0232784790,20/09/26 20:58:45,20260920 205845,MB027,MB026,DIS,OPEN,OPEN
0232774403,20/09/26 20:58:54,20260920 205854,MB032,MB032,TRA,OPEN,OPEN
0232785118,20/09/26 20:58:54,20260920 205854,MA028,MA002,DIS,OPEN,OPEN
0098737327,20/09/26 20:59:14,20260920 205914,MB027,MB026,DIS,OPEN,OPEN
0232785205,20/09/26 20:59:41,20260920 205941,MB032,MB032,TRA,OPEN,OPEN
0232777076,20/09/26 21:00:30,20260920 210030,MB014,MB014,TRA,OPEN,OPEN
0232785219,20/09/26 21:00:52,20260920 210052,MB032,MB032,TRA,OPEN,OPEN
0232784571,20/09/26 21:01:02,20260920 210102,MC241,MC241,TRA,OPEN,OPEN
0232785237,20/09/26 21:01:07,20260920 210107,MB032,MB032,TRA,OPEN,OPEN
0232785162,20/09/26 21:01:08,20260920 210108,MB032,MB032,TRA,OPEN,OPEN
0232785206,20/09/26 21:01:09,20260920 210109,MB032,MB032,TRA,OPEN,OPEN
